group	tier	audience	bytes	path
I-songwriting	T3	AGENT	30812	plugins/songwriting/context/pat-pattison/research/song-forms-examples.md
I-songwriting	T3	AGENT	41160	plugins/songwriting/context/pat-pattison/research/song-forms.md
I-songwriting	T3	AGENT	15187	plugins/songwriting/context/pat-pattison/research/stable-unstable-meta.md
I-songwriting	T3	AGENT	10152	plugins/songwriting/context/pat-pattison/research/title-game.md
I-songwriting	T3	AGENT	11517	plugins/songwriting/context/pat-pattison/research/variations.md
I-songwriting	T3	AGENT	32889	plugins/songwriting/context/pat-pattison/research/verse-development.md
I-songwriting	T3	AGENT	11799	plugins/songwriting/context/pat-pattison/research/voiceprint.md
I-songwriting	T3	AGENT	21868	plugins/songwriting/context/pat-pattison/research/workflows.md
I-songwriting	T3	AGENT	24946	plugins/songwriting/context/pat-pattison/research/worksheets.md
I-songwriting	T3	AGENT	5759	plugins/songwriting/context/pat-pattison/templates/audit-checklist-prompt.md
I-songwriting	T3	AGENT	2848	plugins/songwriting/context/pat-pattison/templates/brainstorm-opener.md
I-songwriting	T3	AGENT	5867	plugins/songwriting/context/pat-pattison/templates/bridge-writing-prompt.md
I-songwriting	T3	AGENT	4895	plugins/songwriting/context/pat-pattison/templates/co-write-session-opener.md
I-songwriting	T3	AGENT	4341	plugins/songwriting/context/pat-pattison/templates/demo-review-prompt.md
I-songwriting	T3	AGENT	2106	plugins/songwriting/context/pat-pattison/templates/diagnose-section-prompt.md
I-songwriting	T3	AGENT	3306	plugins/songwriting/context/pat-pattison/templates/fragment-development-prompt.md
I-songwriting	T3	AGENT	3351	plugins/songwriting/context/pat-pattison/templates/idea-to-title-prompt.md
I-songwriting	T3	AGENT	10820	plugins/songwriting/context/pat-pattison/templates/line-brainstorm-prompt.md
I-songwriting	T3	AGENT	1441	plugins/songwriting/context/pat-pattison/templates/metaphor-collision-prompt.md
I-songwriting	T3	AGENT	3683	plugins/songwriting/context/pat-pattison/templates/metaphor-recipe-prompt.md
I-songwriting	T3	AGENT	1259	plugins/songwriting/context/pat-pattison/templates/object-writing-prompt.md
I-songwriting	T3	AGENT	5038	plugins/songwriting/context/pat-pattison/templates/title-game-prompt.md
I-songwriting	T3	AGENT	2469	plugins/songwriting/context/pat-pattison/templates/title-generation-prompt.md
I-songwriting	T3	AGENT	5041	plugins/songwriting/context/pat-pattison/templates/variations-prompt.md
I-songwriting	T3	AGENT	1232	plugins/songwriting/context/pat-pattison/templates/worksheet-prompt.md
I-songwriting	T2	AGENT	17966	plugins/songwriting/skills/co-write/SKILL.md
I-songwriting	T2	AGENT	7930	plugins/songwriting/skills/diagnose/SKILL.md
I-songwriting	T2	AGENT	7250	plugins/songwriting/skills/metaphor/SKILL.md
I-songwriting	T2	AGENT	7198	plugins/songwriting/skills/meter-prosody/SKILL.md
I-songwriting	T2	AGENT	10982	plugins/songwriting/skills/object-writing/SKILL.md
I-songwriting	T2	AGENT	3636	plugins/songwriting/skills/practice/SKILL.md
I-songwriting	T2	AGENT	7000	plugins/songwriting/skills/rhyme/SKILL.md
I-songwriting	T2	AGENT	6245	plugins/songwriting/skills/setup/SKILL.md
I-songwriting	T2	AGENT	7594	plugins/songwriting/skills/song-form/SKILL.md
I-songwriting	T2	AGENT	21443	plugins/songwriting/skills/suno/SKILL.md
I-songwriting	T3	AGENT	17617	plugins/songwriting/skills/suno/context/advanced.md
I-songwriting	T3	AGENT	76761	plugins/songwriting/skills/suno/context/genre-taxonomy.md
I-songwriting	T3	AGENT	15583	plugins/songwriting/skills/suno/context/lyrics.md
I-songwriting	T3	AGENT	23468	plugins/songwriting/skills/suno/context/power-tips.md
I-songwriting	T3	AGENT	7816	plugins/songwriting/skills/suno/context/research-recipes.md
I-songwriting	T3	AGENT	6548	plugins/songwriting/skills/suno/context/studio.md
I-songwriting	T3	AGENT	8267	plugins/songwriting/skills/suno/context/style.md
I-songwriting	T3	AGENT	10658	plugins/songwriting/skills/suno/context/tips.md
I-songwriting	T3	AGENT	11990	plugins/songwriting/skills/suno/context/troubleshoot.md
I-songwriting	T3	AGENT	9633	plugins/songwriting/skills/suno/context/v55-features.md
I-songwriting	T3	AGENT	12668	plugins/songwriting/skills/suno/context/voices.md
I-songwriting	T3	AGENT	13740	plugins/songwriting/skills/suno/context/workflow-recipes.md
I-songwriting	T3	AGENT	3687	plugins/songwriting/skills/suno/reference/suno-drift-audit-ledger.md
I-songwriting	T3	AGENT	2474	plugins/songwriting/skills/suno/templates/ambient.md
I-songwriting	T3	AGENT	2571	plugins/songwriting/skills/suno/templates/classical.md
I-songwriting	T3	AGENT	2007	plugins/songwriting/skills/suno/templates/edm.md
I-songwriting	T3	AGENT	2320	plugins/songwriting/skills/suno/templates/folk.md
I-songwriting	T3	AGENT	1978	plugins/songwriting/skills/suno/templates/hip-hop.md
I-songwriting	T3	AGENT	1960	plugins/songwriting/skills/suno/templates/jazz.md
I-songwriting	T3	AGENT	2396	plugins/songwriting/skills/suno/templates/lofi.md
I-songwriting	T3	AGENT	2508	plugins/songwriting/skills/suno/templates/metal.md
I-songwriting	T3	AGENT	1887	plugins/songwriting/skills/suno/templates/pop.md
I-songwriting	T3	AGENT	2531	plugins/songwriting/skills/suno/templates/rnb.md
I-songwriting	T3	AGENT	1801	plugins/songwriting/skills/suno/templates/rock.md
I-songwriting	T3	AGENT	1845	plugins/songwriting/skills/suno/templates/trap.md
I-songwriting	T2	AGENT	9630	plugins/songwriting/skills/workflow/SKILL.md
J-toolchain-platform	T3	HUMAN	27621	plugins/actionlint/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	7792	plugins/actionlint/README.md
J-toolchain-platform	T2	AGENT	8239	plugins/actionlint/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	28223	plugins/bash-format/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	8936	plugins/bash-format/README.md
J-toolchain-platform	T2	AGENT	9892	plugins/bash-format/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	22900	plugins/biome-format/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	7979	plugins/biome-format/README.md
J-toolchain-platform	T2	AGENT	7603	plugins/biome-format/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	3675	plugins/computer-use/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	4015	plugins/computer-use/README.md
J-toolchain-platform	T2	AGENT	5758	plugins/computer-use/skills/diagnose/SKILL.md
J-toolchain-platform	T3	AGENT	7121	plugins/computer-use/skills/diagnose/reference/failure-diagnostics.md
J-toolchain-platform	T3	AGENT	4437	plugins/computer-use/skills/diagnose/reference/screenshots-and-zoom.md
J-toolchain-platform	T3	AGENT	3743	plugins/computer-use/skills/diagnose/reference/windows-quirks.md
J-toolchain-platform	T2	AGENT	6432	plugins/computer-use/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	25311	plugins/desktop-notification/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	9080	plugins/desktop-notification/README.md
J-toolchain-platform	T2	AGENT	7025	plugins/desktop-notification/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	22551	plugins/eol-normalizer/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	7315	plugins/eol-normalizer/README.md
J-toolchain-platform	T2	AGENT	6836	plugins/eol-normalizer/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	21363	plugins/go-format/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	8407	plugins/go-format/README.md
J-toolchain-platform	T2	AGENT	6306	plugins/go-format/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	30634	plugins/instruction-placement/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	13535	plugins/instruction-placement/README.md
J-toolchain-platform	T3	AGENT	5715	plugins/instruction-placement/context/corpus.md
J-toolchain-platform	T3	AGENT	7896	plugins/instruction-placement/context/findings-artifact.md
J-toolchain-platform	T3	AGENT	12097	plugins/instruction-placement/context/routing-rubric.md
J-toolchain-platform	T3	AGENT	10066	plugins/instruction-placement/context/verified-mechanics.md
J-toolchain-platform	T3	AGENT	4063	plugins/instruction-placement/evals/adherence-results.md
J-toolchain-platform	T2	AGENT	10465	plugins/instruction-placement/skills/audit/SKILL.md
J-toolchain-platform	T3	AGENT	3189	plugins/instruction-placement/skills/audit/context/gotchas.md
J-toolchain-platform	T3	AGENT	3047	plugins/instruction-placement/skills/audit/context/routing-out.md
J-toolchain-platform	T3	AGENT	1794	plugins/instruction-placement/skills/audit/evals/fixtures/bloated-agents.md
J-toolchain-platform	T3	AGENT	1338	plugins/instruction-placement/skills/audit/evals/fixtures/contributing-with-conventions.md
J-toolchain-platform	T2	AGENT	9262	plugins/instruction-placement/skills/check/SKILL.md
J-toolchain-platform	T2	AGENT	7769	plugins/instruction-placement/skills/delta/SKILL.md
J-toolchain-platform	T2	AGENT	10302	plugins/instruction-placement/skills/realign/SKILL.md
J-toolchain-platform	T3	AGENT	7696	plugins/instruction-placement/skills/realign/context/apply-recipes.md
J-toolchain-platform	T2	AGENT	5952	plugins/instruction-placement/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	8679	plugins/kindle-dedrm/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	5299	plugins/kindle-dedrm/README.md
J-toolchain-platform	T2	AGENT	13469	plugins/kindle-dedrm/skills/manage/SKILL.md
J-toolchain-platform	T3	AGENT	6342	plugins/kindle-dedrm/skills/manage/references/sources.md
J-toolchain-platform	T3	AGENT	9465	plugins/kindle-dedrm/skills/manage/references/troubleshooting.md
J-toolchain-platform	T3	AGENT	8556	plugins/kindle-dedrm/skills/manage/references/versions.md
J-toolchain-platform	T3	AGENT	11675	plugins/kindle-dedrm/skills/manage/references/workflow.md
J-toolchain-platform	T2	AGENT	7231	plugins/kindle-dedrm/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	25121	plugins/machine-health/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	8859	plugins/machine-health/README.md
J-toolchain-platform	T3	HUMAN	4626	plugins/machine-health/skills/audit/README.md
J-toolchain-platform	T2	AGENT	11491	plugins/machine-health/skills/audit/SKILL.md
J-toolchain-platform	T3	AGENT	674	plugins/machine-health/skills/audit/TODO.md
J-toolchain-platform	T3	AGENT	4233	plugins/machine-health/skills/audit/references/linux/NOT_IMPLEMENTED.md
J-toolchain-platform	T3	AGENT	3795	plugins/machine-health/skills/audit/references/macos/NOT_IMPLEMENTED.md
J-toolchain-platform	T3	AGENT	4475	plugins/machine-health/skills/audit/references/shared/approvals.md
J-toolchain-platform	T3	AGENT	2878	plugins/machine-health/skills/audit/references/shared/catalog-overlay.md
J-toolchain-platform	T3	AGENT	2487	plugins/machine-health/skills/audit/references/shared/correlation-rules.md
J-toolchain-platform	T3	AGENT	8766	plugins/machine-health/skills/audit/references/shared/discovery-guide.md
J-toolchain-platform	T3	AGENT	8240	plugins/machine-health/skills/audit/references/shared/output-schema.md
J-toolchain-platform	T3	AGENT	6655	plugins/machine-health/skills/audit/references/shared/remediation-philosophy.md
J-toolchain-platform	T3	AGENT	4420	plugins/machine-health/skills/audit/references/shared/report-template.md
J-toolchain-platform	T3	AGENT	4183	plugins/machine-health/skills/audit/references/shared/severity-rubric.md
J-toolchain-platform	T3	AGENT	7818	plugins/machine-health/skills/audit/references/shared/testing.md
J-toolchain-platform	T3	AGENT	17806	plugins/machine-health/skills/audit/references/windows/check-catalog.md
J-toolchain-platform	T3	AGENT	3494	plugins/machine-health/skills/audit/references/windows/elevation-matrix.md
J-toolchain-platform	T3	AGENT	6111	plugins/machine-health/skills/audit/references/windows/remediation-policy.md
J-toolchain-platform	T3	AGENT	1769	plugins/machine-health/skills/audit/scripts/linux/NOT_IMPLEMENTED.md
J-toolchain-platform	T3	AGENT	1661	plugins/machine-health/skills/audit/scripts/macos/NOT_IMPLEMENTED.md
J-toolchain-platform	T3	HUMAN	1486	plugins/machine-health/skills/audit/tests/fixtures/windows/Environment/README.md
J-toolchain-platform	T3	HUMAN	1336	plugins/machine-health/skills/audit/tests/fixtures/windows/README.md
J-toolchain-platform	T2	AGENT	12088	plugins/machine-health/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	7501	plugins/mcp-tools/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	3235	plugins/mcp-tools/README.md
J-toolchain-platform	T2	AGENT	6950	plugins/mcp-tools/skills/audit/SKILL.md
J-toolchain-platform	T3	AGENT	2924	plugins/mcp-tools/skills/audit/evals/fixtures/meta-annotations.md
J-toolchain-platform	T3	AGENT	1146	plugins/mcp-tools/skills/audit/evals/fixtures/server-with-resource.md
J-toolchain-platform	T3	AGENT	1971	plugins/mcp-tools/skills/audit/evals/fixtures/tools-with-defects.md
J-toolchain-platform	T3	AGENT	1123	plugins/mcp-tools/skills/audit/evals/fixtures/well-designed-tool.md
J-toolchain-platform	T3	AGENT	12964	plugins/mcp-tools/skills/audit/reference/checklist.md
J-toolchain-platform	T3	AGENT	6067	plugins/mcp-tools/skills/audit/reference/server-discovery.md
J-toolchain-platform	T3	HUMAN	6552	plugins/playwright/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	3543	plugins/playwright/README.md
J-toolchain-platform	T2	AGENT	8988	plugins/playwright/skills/playwright/SKILL.md
J-toolchain-platform	T3	AGENT	5227	plugins/playwright/skills/playwright/actions/update.md
J-toolchain-platform	T3	AGENT	5443	plugins/playwright/skills/playwright/reference/commands.md
J-toolchain-platform	T3	AGENT	4188	plugins/playwright/skills/playwright/reference/e2e-orchestrator-recipe.md
J-toolchain-platform	T3	AGENT	2999	plugins/playwright/skills/playwright/reference/network-mocking.md
J-toolchain-platform	T3	AGENT	4787	plugins/playwright/skills/playwright/reference/running-code.md
J-toolchain-platform	T3	AGENT	3226	plugins/playwright/skills/playwright/reference/sessions.md
J-toolchain-platform	T3	AGENT	3502	plugins/playwright/skills/playwright/reference/snapshots-and-refs.md
J-toolchain-platform	T3	AGENT	3586	plugins/playwright/skills/playwright/reference/storage-and-auth.md
J-toolchain-platform	T3	AGENT	5410	plugins/playwright/skills/playwright/reference/test-generation.md
J-toolchain-platform	T3	AGENT	6894	plugins/playwright/skills/playwright/reference/tracing-and-video.md
J-toolchain-platform	T3	AGENT	4208	plugins/playwright/skills/playwright/reference/windows-quirks.md
J-toolchain-platform	T2	AGENT	4494	plugins/playwright/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	35576	plugins/plugin-quality/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	3902	plugins/plugin-quality/README.md
J-toolchain-platform	T2	AGENT	15096	plugins/plugin-quality/agents/auditor.md
J-toolchain-platform	T3	AGENT	5965	plugins/plugin-quality/reference/config.md
J-toolchain-platform	T2	AGENT	38214	plugins/plugin-quality/skills/audit/SKILL.md
J-toolchain-platform	T3	AGENT	1255	plugins/plugin-quality/skills/audit/references/component-types/agent.md
J-toolchain-platform	T3	AGENT	927	plugins/plugin-quality/skills/audit/references/component-types/command.md
J-toolchain-platform	T3	AGENT	3076	plugins/plugin-quality/skills/audit/references/component-types/config.md
J-toolchain-platform	T3	AGENT	1884	plugins/plugin-quality/skills/audit/references/component-types/hook.md
J-toolchain-platform	T3	AGENT	1909	plugins/plugin-quality/skills/audit/references/component-types/skill.md
J-toolchain-platform	T3	AGENT	5065	plugins/plugin-quality/skills/audit/references/recurring-concerns.md
J-toolchain-platform	T2	AGENT	4452	plugins/plugin-quality/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	29262	plugins/powershell-format/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	10034	plugins/powershell-format/README.md
J-toolchain-platform	T2	AGENT	8453	plugins/powershell-format/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	24285	plugins/ruff-format/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	8487	plugins/ruff-format/README.md
J-toolchain-platform	T2	AGENT	8928	plugins/ruff-format/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	54101	plugins/skill-quality/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	11823	plugins/skill-quality/README.md
J-toolchain-platform	T2	AGENT	19640	plugins/skill-quality/skills/check/SKILL.md
J-toolchain-platform	T3	AGENT	10117	plugins/skill-quality/skills/check/reference/fresh-eyes-declarations.md
J-toolchain-platform	T2	AGENT	4647	plugins/skill-quality/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	27446	plugins/toolchain/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	2138	plugins/toolchain/README.md
J-toolchain-platform	T3	AGENT	4217	plugins/toolchain/reference/resolution-ladder.md
J-toolchain-platform	T2	AGENT	25629	plugins/toolchain/skills/check/SKILL.md
J-toolchain-platform	T3	AGENT	2253	plugins/toolchain/skills/check/context/bash.md
J-toolchain-platform	T3	AGENT	4708	plugins/toolchain/skills/check/context/dotnet.md
J-toolchain-platform	T3	AGENT	3028	plugins/toolchain/skills/check/context/go.md
J-toolchain-platform	T3	AGENT	2205	plugins/toolchain/skills/check/context/powershell.md
J-toolchain-platform	T3	AGENT	3021	plugins/toolchain/skills/check/context/python.md
J-toolchain-platform	T3	AGENT	1241	plugins/toolchain/skills/check/context/sarif.md
J-toolchain-platform	T3	AGENT	1252	plugins/toolchain/skills/check/context/typescript.md
J-toolchain-platform	T2	AGENT	19690	plugins/toolchain/skills/lint/SKILL.md
J-toolchain-platform	T2	AGENT	8549	plugins/toolchain/skills/setup/SKILL.md
J-toolchain-platform	T3	HUMAN	5215	plugins/wizard/CHANGELOG.md
J-toolchain-platform	T3	HUMAN	3881	plugins/wizard/README.md
J-toolchain-platform	T2	AGENT	6826	plugins/wizard/skills/generate/SKILL.md
K-repo-docs	T3	HUMAN	6035	docs/CATALOG-TAXONOMY.md
K-repo-docs	T3	HUMAN	50232	docs/CATALOG.md
K-repo-docs	T3	HUMAN	4226	docs/CI-RUNNER-ROUTING.md
K-repo-docs	T3	HUMAN	18554	docs/CLOUD-FLEET-SETUP.md
K-repo-docs	T3	HUMAN	24741	docs/CLOUD-SESSIONS.md
K-repo-docs	T3	HUMAN	4364	docs/GLOSSARY.md
K-repo-docs	T3	HUMAN	141338	docs/MIGRATION-PLAYBOOK.md
K-repo-docs	T3	HUMAN	17189	docs/NATIVE-SURFACES.md
K-repo-docs	T3	HUMAN	13268	docs/OFFICIAL-DOCS.md
K-repo-docs	T3	HUMAN	2789	docs/PLUGIN-ARTIFACT-PROTOCOL.md
K-repo-docs	T3	HUMAN	95271	docs/PLUGIN-PHILOSOPHY.md
K-repo-docs	T3	HUMAN	29814	docs/SKILL-CHEAT-SHEET.md
K-repo-docs	T3	HUMAN	7225	docs/adr/0001-defer-gitbook-as-knowledge-vault-backend.md
K-repo-docs	T3	HUMAN	21541	docs/adr/0002-default-on-ai-review-advisory-with-earned-promotion.md
K-repo-docs	T3	HUMAN	9525	docs/adr/0003-verification-guards-earn-default-on-by-measured-precision.md
K-repo-docs	T3	HUMAN	33636	docs/adr/0004-rightsize-instruction-surfaces-by-incumbent-first-arbitration.md
K-repo-docs	T3	HUMAN	32425	docs/adr/0005-bound-instruction-surface-work-by-question-not-population.md
K-repo-docs	T3	HUMAN	4793	docs/adr/0006-scope-model-doctrine-per-version-behind-a-promotion-gate.md
K-repo-docs	T3	HUMAN	8995	docs/adr/0007-host-per-model-doctrine-outside-skill-private-surfaces.md
K-repo-docs	T3	HUMAN	6480	docs/adr/0008-admit-only-present-text-defects-to-the-instruction-audit-catalog.md
K-repo-docs	T3	HUMAN	4620	docs/adr/0009-report-the-permission-plane-as-in-effect-and-never-write-to-it.md
K-repo-docs	T3	HUMAN	7218	docs/adr/0010-merge-findings-across-producers-and-mark-consumption-explicitly.md
K-repo-docs	T3	HUMAN	13097	docs/adr/0011-resolve-routine-prerequisites-per-identity-declared-over-detected.md
K-repo-docs	T3	HUMAN	1880	docs/adr/0012-dispatch-video-sources-through-a-static-adapter-registry.md
K-repo-docs	T3	HUMAN	1783	docs/adr/0013-keep-storage-format-identifiers-stable-across-renames.md
K-repo-docs	T3	HUMAN	2865	docs/adr/0014-resolve-seam-engine-plugin-canonical-and-adapters-consumer-first.md
K-repo-docs	T3	HUMAN	4699	docs/adr/0015-bind-the-tracker-at-repo-root-with-an-allowlisted-personal-overlay.md
K-repo-docs	T3	HUMAN	10056	docs/adr/0016-source-skill-recommendation-from-the-catalog-not-the-listing.md
K-repo-docs	T3	HUMAN	5199	docs/adr/0017-ship-the-product-code-lane-as-its-own-skill.md
K-repo-docs	T3	HUMAN	6739	docs/ai-briefing-design.md
K-repo-docs	T3	HUMAN	12275	docs/conventions/commit-convention/README.md
K-repo-docs	T3	HUMAN	4441	docs/conventions/config-cascade/CHANGELOG.md
K-repo-docs	T3	HUMAN	19543	docs/conventions/config-cascade/README.md
K-repo-docs	T3	HUMAN	701	docs/conventions/consumer-config-layering/README.md
K-repo-docs	T3	HUMAN	29237	docs/conventions/detector-findings/CHANGELOG.md
K-repo-docs	T3	HUMAN	85050	docs/conventions/detector-findings/README.md
K-repo-docs	T3	HUMAN	9119	docs/conventions/ecosystem-commands/CHANGELOG.md
K-repo-docs	T3	HUMAN	10602	docs/conventions/ecosystem-commands/README.md
K-repo-docs	T3	HUMAN	2011	docs/conventions/finding-suppression/CHANGELOG.md
K-repo-docs	T3	HUMAN	17425	docs/conventions/finding-suppression/README.md
K-repo-docs	T3	HUMAN	2972	docs/conventions/hook-budget/README.md
K-repo-docs	T3	HUMAN	2789	docs/conventions/hook-config-delivery/CHANGELOG.md
K-repo-docs	T3	HUMAN	14372	docs/conventions/hook-config-delivery/README.md
K-repo-docs	T3	HUMAN	16823	docs/conventions/hook-observability/README.md
K-repo-docs	T3	HUMAN	5688	docs/conventions/hook-precision/README.md
K-repo-docs	T3	HUMAN	1108	docs/conventions/hook-telemetry/CHANGELOG.md
K-repo-docs	T3	HUMAN	12672	docs/conventions/hook-telemetry/README.md
K-repo-docs	T3	HUMAN	21766	docs/conventions/invocation-mode/README.md
K-repo-docs	T3	HUMAN	1582	docs/conventions/liveness-assertion/CHANGELOG.md
K-repo-docs	T3	HUMAN	11573	docs/conventions/liveness-assertion/README.md
K-repo-docs	T3	HUMAN	36370	docs/conventions/loop-lane/CHANGELOG.md
K-repo-docs	T3	HUMAN	60157	docs/conventions/loop-lane/README.md
K-repo-docs	T3	HUMAN	12403	docs/conventions/native-references/README.md
K-repo-docs	T3	HUMAN	3372	docs/conventions/permission-rule-hygiene/CHANGELOG.md
K-repo-docs	T3	HUMAN	18529	docs/conventions/permission-rule-hygiene/README.md
K-repo-docs	T3	HUMAN	3133	docs/conventions/plugin-data-report-keying/CHANGELOG.md
K-repo-docs	T3	HUMAN	11760	docs/conventions/plugin-data-report-keying/README.md
K-repo-docs	T3	HUMAN	8171	docs/conventions/pr-body-convention/README.md
K-repo-docs	T3	HUMAN	3921	docs/conventions/pre-pr-ordering/README.md
K-repo-docs	T3	HUMAN	2131	docs/conventions/seam-phrasing/README.md
K-repo-docs	T3	HUMAN	5473	docs/conventions/shell-test-helpers/README.md
K-repo-docs	T3	HUMAN	1539	docs/conventions/standards/CHANGELOG.md
K-repo-docs	T3	HUMAN	14060	docs/conventions/standards/README.md
K-repo-docs	T3	HUMAN	1945	docs/conventions/standards/examples/worked-index.md
K-repo-docs	T3	HUMAN	16623	docs/conventions/topic-docs/CHANGELOG.md
K-repo-docs	T3	HUMAN	37571	docs/conventions/topic-docs/README.md
K-repo-docs	T3	HUMAN	2630	docs/conventions/topic-docs/examples/worked-slice.md
K-repo-docs	T3	HUMAN	3380	docs/conventions/tracker-reference-form/README.md
K-repo-docs	T3	HUMAN	6548	docs/conventions/untrusted-content/README.md
K-repo-docs	T3	HUMAN	12600	docs/conventions/upstream-drift/CHANGELOG.md
K-repo-docs	T3	HUMAN	28889	docs/conventions/upstream-drift/README.md
K-repo-docs	T3	HUMAN	12319	docs/conventions/windows-path-emit/README.md
K-repo-docs	T3	HUMAN	12279	docs/extensibility-contract-smoke-tests.md
K-repo-docs	T3	HUMAN	2787	docs/formatter-path-probes.md
K-repo-docs	T3	HUMAN	13491	docs/hook-migration-audit.md
K-repo-docs	T3	HUMAN	8076	docs/knowledge-integration-design.md
K-repo-docs	T3	HUMAN	3261	docs/specs/agent-doc-register-detectors.md
K-repo-docs	T3	HUMAN	9714	docs/specs/agent-doc-surfaces.md
K-repo-docs	T3	HUMAN	46200	docs/specs/d1-model-already-knows-measurement.md
K-repo-docs	T3	HUMAN	3396	docs/specs/d1-model-already-knows-measurement/README.md
K-repo-docs	T3	HUMAN	28060	docs/specs/dead-code-detector-landscape.md
K-repo-docs	T3	HUMAN	26312	docs/specs/dead-code-lsp-viability.md
K-repo-docs	T3	HUMAN	6434	docs/specs/invocation-mode-doctrine-brief.md
K-repo-docs	T3	HUMAN	5690	docs/specs/write-for-agents-brief.md
K-repo-docs	T3	HUMAN	63932	docs/upstream/aihero-course.md
K-repo-docs	T3	HUMAN	40075	docs/upstream/aihero-shipping-course.md
K-repo-docs	T3	HUMAN	54452	docs/upstream/cursor-pstack.md
K-repo-docs	T3	HUMAN	21586	docs/upstream/mattpocock-skills-v12-map.md
K-repo-docs	T3	HUMAN	29461	docs/upstream/mattpocock-skills.md
L-docs-topics	T3	HUMAN	25844	docs/topics/ai-adoption-ladder/design/RESEARCH-channel-adapters.md
L-docs-topics	T3	HUMAN	7977	docs/topics/ai-adoption-ladder/design/RESEARCH-escalation-observability.md
L-docs-topics	T3	HUMAN	18715	docs/topics/ai-adoption-ladder/design/RESEARCH-headless-agents.md
L-docs-topics	T3	HUMAN	22051	docs/topics/ai-adoption-ladder/design/RESEARCH-peer-frameworks.md
L-docs-topics	T3	HUMAN	23783	docs/topics/ai-adoption-ladder/design/RESEARCH-product-surface.md
L-docs-topics	T3	HUMAN	35322	docs/topics/ai-adoption-ladder/design/RESEARCH-routine-catalog.md
L-docs-topics	T3	HUMAN	5296	docs/topics/ai-adoption-ladder/design/RESEARCH-sandbox-bar.md
L-docs-topics	T3	HUMAN	18935	docs/topics/ai-adoption-ladder/design/RESEARCH-sandcastle-pocock.md
L-docs-topics	T3	HUMAN	15640	docs/topics/ai-adoption-ladder/design/RESEARCH-telemetry-unification.md
L-docs-topics	T3	HUMAN	20741	docs/topics/ai-adoption-ladder/design/design-threads.md
L-docs-topics	T3	HUMAN	1953	docs/topics/ai-adoption-ladder/index.md
L-docs-topics	T3	HUMAN	5259	docs/topics/ai-adoption-ladder/native-vs-hook-telemetry-audit.md
L-docs-topics	T3	HUMAN	27675	docs/topics/autonomy-ignition/PLAN.md
L-docs-topics	T3	HUMAN	787	docs/topics/autonomy-ignition/design/design-resolution.md
L-docs-topics	T3	HUMAN	9623	docs/topics/commit-convention-well-known-path/design-resolution.md
L-docs-topics	T3	HUMAN	88565	docs/topics/context-engineering-claude-5/PLAN.md
L-docs-topics	T3	HUMAN	16293	docs/topics/context-engineering-claude-5/design/article-sections.md
L-docs-topics	T3	HUMAN	69005	docs/topics/context-engineering-claude-5/design/checks-and-sweep.md
L-docs-topics	T3	HUMAN	9042	docs/topics/context-engineering-claude-5/design/coverage-matrix.md
L-docs-topics	T3	HUMAN	9535	docs/topics/context-engineering-claude-5/design/design-resolution.md
L-docs-topics	T3	HUMAN	31771	docs/topics/context-engineering-claude-5/design/official-corroboration.md
L-docs-topics	T3	HUMAN	56660	docs/topics/context-engineering-claude-5/design/proportionality-gate.md
L-docs-topics	T3	HUMAN	78029	docs/topics/context-engineering-claude-5/design/rerun-contract.md
L-docs-topics	T3	HUMAN	8291	docs/topics/context-engineering-claude-5/design/seam-resolution.md
L-docs-topics	T3	HUMAN	9212	docs/topics/context-engineering-claude-5/design/setup-corpus-audit.md
